date_time,region,tournament,matchday,league_href,begin_time,first_team,second_team,full_match_goals,half_match_goals,first_team_goals,second_team_goals,match_href
09/13/2023,Italy,Youth Coppa Italia Primavera 2023/2024,1. pre-round,/schedule/ita-a-junioren-coppa-italia-primavera-2023-2024-1-vorrunde/0/,14:00,FeralpiSalò,AC Reggiana 1919,1:2,0:1,1,2,/report/a-junioren-coppa-italia-primavera-2023-2024-1-vorrunde-feralpisalo-ac-reggiana-1919/
09/13/2023,Italy,Youth Coppa Italia Primavera 2023/2024,1. pre-round,/schedule/ita-a-junioren-coppa-italia-primavera-2023-2024-1-vorrunde/0/,14:00,SS Monopoli 1966,Palermo FC,3:1,1:1,3,1,/report/a-junioren-coppa-italia-primavera-2023-2024-1-vorrunde-ss-monopoli-1966-palermo-fc/
09/13/2023,Italy,Youth Coppa Italia Primavera 2023/2024,1. pre-round,/schedule/ita-a-junioren-coppa-italia-primavera-2023-2024-1-vorrunde/0/,16:00,US Alessandria 1912,AC Renate,2:1,2:1,2,1,/report/a-junioren-coppa-italia-primavera-2023-2024-1-vorrunde-us-alessandria-1912-ac-renate/
09/13/2023,Mexico,Women Liga MX Femenil 2023/2024 Apertura,,/competition/mex-frauen-liga-mx-femenil/,03:00,Atlético San Luis,CF América,1:4,0:3,1,4,/report/frauen-liga-mx-femenil-2023-2024-apertura-atletico-san-luis-cf-america/
09/13/2023,Norway,Women Toppserien 2023,,/competition/nor-frauen-toppserien/,16:45,SK Brann,Stabæk FK,4:0,1:0,4,0,/report/frauen-toppserien-2023-sk-brann-stabaek-fk_2/
09/13/2023,Norway,Women Toppserien 2023,,/competition/nor-frauen-toppserien/,18:00,Vålerenga IF,Lillestrøm SK,2:2,2:0,2,2,/report/frauen-toppserien-2023-valerenga-if-lillestroem-sk_2/
09/13/2023,Peru,Segunda División 2023,,/competition/per-segunda-division_2/,21:00,Alfonso Ugarte,Ayacucho FC,1:1,1:1,1,1,/report/segunda-division-2023-alfonso-ugarte-ayacucho-fc/
09/13/2023,Peru,Segunda División 2023,,/competition/per-segunda-division_2/,21:15,Juan Aurich,Alianza Universidad,0:0,0:0,0,0,/report/segunda-division-2023-juan-aurich-alianza-universidad/
09/13/2023,Peru,Segunda División 2023,,/competition/per-segunda-division_2/,21:30,Los Chankas,Comerciantes FC,5:0,3:0,5,0,/report/segunda-division-2023-los-chankas-comerciantes-fc/
09/13/2023,Russia,Kubok 2023/2024,Regions Round 3,/schedule/rus-kubok-2023-2024-regions-3-runde/0/,10:00,Dinamo Vladivostok,Dinamo Barnaul,4:2,"0:0,",4,2,/report/kubok-2023-2024-regions-3-runde-dinamo-vladivostok-dinamo-barnaul/
09/13/2023,Russia,Kubok 2023/2024,Regions Round 3,/schedule/rus-kubok-2023-2024-regions-3-runde/0/,13:00,Dinamo Vologda,Tekstilshchik Ivanovo,1:2,0:1,1,2,/report/kubok-2023-2024-regions-3-runde-dinamo-vologda-tekstilshchik-ivanovo/
09/13/2023,Russia,Kubok 2023/2024,Regions Round 3,/schedule/rus-kubok-2023-2024-regions-3-runde/0/,14:00,FK Biolog Novokubansk,Dinamo Stavropol,5:3,"0:0,",5,3,/report/kubok-2023-2024-regions-3-runde-fk-biolog-novokubansk-dinamo-stavropol/
09/13/2023,Russia,Kubok 2023/2024,Regions Round 3,/schedule/rus-kubok-2023-2024-regions-3-runde/0/,14:00,Khimik Dzerzhinsk,FK Ryazan,5:6,"0:0,",5,6,/report/kubok-2023-2024-regions-3-runde-khimik-dzerzhinsk-fk-ryazan/
09/13/2023,Russia,Kubok 2023/2024,Regions Round 3,/schedule/rus-kubok-2023-2024-regions-3-runde/0/,14:30,Forte Taganrog,Salyut Belgorod,4:3,"1:1,",4,3,/report/kubok-2023-2024-regions-3-runde-forte-taganrog-salyut-belgorod/
09/13/2023,Russia,Kubok 2023/2024,Regions Round 3,/schedule/rus-kubok-2023-2024-regions-3-runde/0/,15:00,Rotor Volgograd,FK Legion Dynamo Makhachkala,3:0,0:0,3,0,/report/kubok-2023-2024-regions-3-runde-rotor-volgograd-fk-legion-dynamo-makhachkala/
09/13/2023,Russia,Kubok 2023/2024,Regions Round 3,/schedule/rus-kubok-2023-2024-regions-3-runde/0/,15:00,FK Druzhba,FK SKA Rostov,3:4,"0:1,",3,4,/report/kubok-2023-2024-regions-3-runde-fk-druzhba-fk-ska-rostov/
09/13/2023,Russia,Kubok 2023/2024,Regions Round 3,/schedule/rus-kubok-2023-2024-regions-3-runde/0/,15:15,Volga Ulyanovsk,FK Ufa,0:2,"0:0,",0,2,/report/kubok-2023-2024-regions-3-runde-volga-ulyanovsk-fk-ufa/
09/13/2023,Russia,Kubok 2023/2024,Regions Round 3,/schedule/rus-kubok-2023-2024-regions-3-runde/0/,16:00,Dinamo Bryansk,FK Kaluga,5:4,"0:0,",5,4,/report/kubok-2023-2024-regions-3-runde-dinamo-bryansk-fk-kaluga/
09/13/2023,Russia,Kubok 2023/2024,Regions Round 3,/schedule/rus-kubok-2023-2024-regions-3-runde/0/,16:30,Luki-Energiya Velikiye Luki,Dinamo St. Petersburg,5:4,"0:0,",5,4,/report/kubok-2023-2024-regions-3-runde-luki-energiya-velikiye-luki-dinamo-st-petersburg/
09/13/2023,Russia,Kubok 2023/2024,Regions Round 3,/schedule/rus-kubok-2023-2024-regions-3-runde/0/,17:00,FK Saturn,Khimik-Avgust,3:1,"0:0,",3,1,/report/kubok-2023-2024-regions-3-runde-fk-saturn-khimik-avgust/
09/13/2023,Russia,Kubok 2023/2024,Regions Round 3,/schedule/rus-kubok-2023-2024-regions-3-runde/0/,17:30,Veles Moskva,FK Znamya Truda,1:4,"0:1,",1,4,/report/kubok-2023-2024-regions-3-runde-veles-moskva-fk-znamya-truda/
09/13/2023,Serbia,Kup Srbije 2023/2024,Qualifier,/schedule/srb-kup-srbije-2023-2024-qualifikation/0/,15:00,FK Zlatibor,FK Metalac,0:1,,0,1,
09/13/2023,Serbia,Kup Srbije 2023/2024,Qualifier,/schedule/srb-kup-srbije-2023-2024-qualifikation/0/,15:00,FK BASK,FK Loznica,2:0,,2,0,
09/13/2023,Serbia,Kup Srbije 2023/2024,Qualifier,/schedule/srb-kup-srbije-2023-2024-qualifikation/0/,15:00,FK Trayal,FK Gracko,3:0,,3,0,
09/13/2023,Serbia,Kup Srbije 2023/2024,Qualifier,/schedule/srb-kup-srbije-2023-2024-qualifikation/0/,15:00,Dinamo Pančevo,FK Rad Beograd,2:0,,2,0,
09/13/2023,Serbia,Kup Srbije 2023/2024,Qualifier,/schedule/srb-kup-srbije-2023-2024-qualifikation/0/,15:30,FK Meševo,FK Smederevo,0:2,,0,2,
09/13/2023,Slovakia,Slovensky Pohar 2023/2024,2. Round,/schedule/svk-slovensky-pohar-2023-2024-2-runde/0/,15:30,SK Svätý Jur,Slovan Bratislava,0:7,0:2,0,7,/report/slovensky-pohar-2023-2024-2-runde-sk-svaety-jur-slovan-bratislava/
09/13/2023,Slovakia,Slovensky Pohar 2023/2024,2. Round,/schedule/svk-slovensky-pohar-2023-2024-2-runde/0/,15:30,ŠK Šurany,Spartak Trnava,0:8,0:3,0,8,/report/slovensky-pohar-2023-2024-2-runde-sk-surany-spartak-trnava/
09/13/2023,Slovakia,Slovensky Pohar 2023/2024,2. Round,/schedule/svk-slovensky-pohar-2023-2024-2-runde/0/,15:30,ŠK Báb,OFK Malženice,4:5,0:0,4,5,
09/13/2023,Slovenia,Pokal Slovenije 2023/2024,1. Round,/schedule/svn-pokal-slovenije-2023-2024-1-runde/0/,16:00,NK Storžič-Preddvor,Škofja Loka,3:2,,3,2,
09/13/2023,Slovenia,Pokal Slovenije 2023/2024,1. Round,/schedule/svn-pokal-slovenije-2023-2024-1-runde/0/,16:00,SD Visoko,NK Jesenice,1:3,,1,3,
09/13/2023,Slovenia,Pokal Slovenije 2023/2024,1. Round,/schedule/svn-pokal-slovenije-2023-2024-1-runde/0/,16:00,NK Britof,ŠD Šenčur,1:1,,1,1,
09/13/2023,Slovenia,Pokal Slovenije 2023/2024,1. Round,/schedule/svn-pokal-slovenije-2023-2024-1-runde/0/,16:00,NK Kranjska Gora,NK Bled Hirter,0:9,,0,9,
09/13/2023,Slovenia,Pokal Slovenije 2023/2024,1. Round,/schedule/svn-pokal-slovenije-2023-2024-1-runde/0/,16:00,NK Naklo,NK Žiri,1:5,,1,5,
09/13/2023,Spain,Women Copa de la Reina 2023/2024,1. Round,/schedule/esp-frauen-copa-de-la-reina-2023-2024-1-runde/0/,12:00,Getafe CF,EDF Logroño,1:5,1:1,1,5,
09/13/2023,Spain,Women Copa de la Reina 2023/2024,1. Round,/schedule/esp-frauen-copa-de-la-reina-2023-2024-1-runde/0/,14:00,Zaragoza CFF,CP Cacereño,2:3,,2,3,
09/13/2023,Spain,Women Copa de la Reina 2023/2024,1. Round,/schedule/esp-frauen-copa-de-la-reina-2023-2024-1-runde/0/,15:30,Friol,Málaga CF,0:1,,0,1,
09/13/2023,Spain,Women Copa de la Reina 2023/2024,1. Round,/schedule/esp-frauen-copa-de-la-reina-2023-2024-1-runde/0/,15:45,CD Parquesol,Córdoba CF,0:2,,0,2,
09/13/2023,Spain,Women Copa de la Reina 2023/2024,1. Round,/schedule/esp-frauen-copa-de-la-reina-2023-2024-1-runde/0/,16:00,Viajes Interrías FF,Fundación Albacete,2:3,,2,3,
09/13/2023,Spain,Women Copa de la Reina 2023/2024,1. Round,/schedule/esp-frauen-copa-de-la-reina-2023-2024-1-runde/0/,16:00,CDE Racing Féminas,Granada CF,1:4,,1,4,
09/13/2023,Spain,Women Copa de la Reina 2023/2024,1. Round,/schedule/esp-frauen-copa-de-la-reina-2023-2024-1-runde/0/,17:00,Torrelodones CF,CD Juan Grande,0:2,,0,2,
09/13/2023,Spain,Women Copa de la Reina 2023/2024,1. Round,/schedule/esp-frauen-copa-de-la-reina-2023-2024-1-runde/0/,17:30,Sárdoma CF,AEM Llleida,0:2,,0,2,
09/13/2023,Spain,Women Copa de la Reina 2023/2024,1. Round,/schedule/esp-frauen-copa-de-la-reina-2023-2024-1-runde/0/,17:30,CD Pradejón,Real Oviedo,1:3,,1,3,
09/13/2023,Spain,Women Copa de la Reina 2023/2024,1. Round,/schedule/esp-frauen-copa-de-la-reina-2023-2024-1-runde/0/,18:00,SD Huesca,Espanyol Barcelona,0:1,,0,1,
09/13/2023,Spain,Women Copa de la Reina 2023/2024,1. Round,/schedule/esp-frauen-copa-de-la-reina-2023-2024-1-runde/0/,18:00,Bizkerre,Rayo Vallecano,0:2,,0,2,
09/13/2023,Spain,Women Copa de la Reina 2023/2024,1. Round,/schedule/esp-frauen-copa-de-la-reina-2023-2024-1-runde/0/,18:00,CE Europa,SD Eibar,0:2,,0,2,
09/13/2023,Spain,Women Copa de la Reina 2023/2024,1. Round,/schedule/esp-frauen-copa-de-la-reina-2023-2024-1-runde/0/,18:30,Balears FC,Deportivo de La Coruña,1:0,,1,0,
09/13/2023,Spain,Women Copa de la Reina 2023/2024,1. Round,/schedule/esp-frauen-copa-de-la-reina-2023-2024-1-runde/0/,19:00,UD Almería,CF La Solana,6:7,pso,6,7,
09/13/2023,Spain,Women Copa de la Reina 2023/2024,1. Round,/schedule/esp-frauen-copa-de-la-reina-2023-2024-1-runde/0/,19:00,CFF Albacete,Real Unión de Tenerife,0:2,,0,2,
09/13/2023,Spain,Women Copa de la Reina 2023/2024,1. Round,/schedule/esp-frauen-copa-de-la-reina-2023-2024-1-runde/0/,20:00,Fundación Tenerife,CA Osasuna,0:3,,0,3,
09/13/2023,Switzerland,Promotion League 2023/2024,,/competition/sui-promotion-league/,19:00,FC Luzern II,FC Breitenrain Bern,0:2,0:2,0,2,/report/promotion-league-2023-2024-fc-luzern-ii-fc-breitenrain-bern/
09/13/2023,Switzerland,Swiss 1.Liga Group 3 2023/2024,,/competition/sui-erste-liga-gruppe-3/,19:00,FC Freienbach,FC Winterthur II,2:1,1:0,2,1,/report/erste-liga-gruppe-3-2023-2024-fc-freienbach-fc-winterthur-ii/
09/13/2023,Switzerland,Women Schweizer Cup 2023/2024,1. Round,/schedule/sui-frauen-schweizer-cup-2023-2024-1-runde/0/,19:00,FC Ascona,Lugano Femminile,0:10,,0,10,
09/13/2023,Switzerland,U16 U16 Elite 2023/2024,,/competition/sui-u16-h-u16-elite/,18:00,FC Luzern,FC Aarau,2:1,0:0,2,1,/report/u16-h-u16-elite-2023-2024-fc-luzern-fc-aarau/
09/13/2023,Uruguay,Segunda División 2023 Fase regular,,/competition/uru-segunda-division/,,Albion,Cerrito,,,,,
09/13/2023,Uruguay,Segunda División 2023 Fase regular,,/competition/uru-segunda-division/,,Progreso,Bella Vista,,,,,
09/13/2023,Uruguay,Segunda División 2023 Fase regular,,/competition/uru-segunda-division/,,Juventud de Las Piedras,Rampla Juniors,,,,,
09/13/2023,Uruguay,Segunda División 2023 Fase regular,,/competition/uru-segunda-division/,,Miramar Misiones,Rentistas,,,,,
09/13/2023,Uruguay,Segunda División 2023 Fase regular,,/competition/uru-segunda-division/,,Atenas,Tacuarembó,,,,,
09/13/2023,Uruguay,Segunda División 2023 Fase regular,,/competition/uru-segunda-division/,,Sud América,Oriental,,,,,
09/13/2023,Uruguay,Segunda División 2023 Fase regular,,/competition/uru-segunda-division/,,Uruguay Montevideo,Potencia,,,,,
