date_time,region,tournament,matchday,league_href,begin_time,first_team,second_team,full_match_goals,half_match_goals,first_team_goals,second_team_goals,match_href
2023-09-19,Colombia,Primera A 2023 Clausura,,/competition/col-primera-a/,02:50,Independiente Medellín,Millonarios,1:1,0:1,1.0,1.0,/report/primera-a-2023-clausura-independiente-medellin-millonarios/
2023-09-19,Colombia,Primera B 2023 Clausura,,/competition/col-primera-b/,20:00,Patriotas FC,Orsomarso SC,1:0,1:0,1.0,0.0,/report/primera-b-2023-clausura-patriotas-fc-orsomarso-sc/
2023-09-19,Colombia,Primera B 2023 Clausura,,/competition/col-primera-b/,22:05,Deportes Quindío,Llaneros FC,0:0,0:0,0.0,0.0,/report/primera-b-2023-clausura-deportes-quindio-llaneros-fc/
2023-09-19,Costa Rica,Primera División 2023/2024 Apertura,,/competition/crc-primera-division/,22:00,AD Guanacasteca,LD Alajuelense,3:2,2:2,3.0,2.0,/report/primera-division-2023-2024-apertura-ad-guanacasteca-ld-alajuelense/
2023-09-19,Czech Republic,Youth I. CLD 2023/2024,,/competition/cze-a-junioren-i-cld/,15:30,AC Sparta Praha,FK Dukla Praha,1:0,0:0,1.0,0.0,
2023-09-19,Ecuador,Serie A 2023 Segunda Etapa,,/competition/ecu-serie-a/,01:00,Gualaceo SC,Cumbayá,0:3,0:0,0.0,3.0,/report/serie-a-2023-segunda-etapa-gualaceo-sc-cumbaya/
2023-09-19,Egypt,Premiership 2023/2024,,/competition/egy-premiership/,14:00,ZED FC,Ismaily,1:0,1:0,1.0,0.0,/report/premiership-2023-2024-zed-fc-ismaily/
2023-09-19,Egypt,Premiership 2023/2024,,/competition/egy-premiership/,17:00,Al Ahly SC,Al Masry Club,4:0,1:0,4.0,0.0,/report/premiership-2023-2024-al-ahly-sc-al-masry-club/
2023-09-19,England,Championship 2023/2024,,/competition/eng-championship/,19:45,Bristol City,Plymouth Argyle,4:1,3:1,4.0,1.0,/report/championship-2023-2024-bristol-city-plymouth-argyle/
2023-09-19,England,Championship 2023/2024,,/competition/eng-championship/,19:45,Cardiff City,Coventry City,3:2,1:1,3.0,2.0,/report/championship-2023-2024-cardiff-city-coventry-city/
